student_id,quiz_attempts,questions_attempted,correct_answers,wrong_answers,accuracy,avg_time_per_question,easy_correct,medium_correct,hard_correct,previous_avg_score,current_elo_rating,question_difficulty_rating,total_answered,student_level
30,5,10,10,0,0.954,19.77,3,3,0,76.91,260.9,-337.0,55,Intermediate
466,5,11,10,1,0.866,16.61,4,3,4,98.0,816.4,-329.1,15,Advanced
183,4,21,19,2,0.897,21.19,7,2,0,39.94,5.0,-355.4,90,Intermediate
249,2,24,24,0,0.98,30.56,8,8,6,98.0,669.7,78.2,144,Advanced
315,3,19,15,4,0.774,20.57,6,4,2,50.99,41.7,-242.0,66,Intermediate
322,1,30,28,2,0.936,35.78,10,9,8,98.0,775.8,-351.9,52,Advanced
12,3,27,10,17,0.366,40.21,8,4,0,71.59,68.6,172.8,106,Beginner
434,3,19,9,10,0.45,56.56,6,6,1,79.44,368.9,464.2,4,Intermediate
312,5,14,13,1,0.921,29.24,5,2,2,75.89,349.5,-205.0,135,Advanced
500,1,10,10,0,0.98,36.25,3,3,0,87.98,318.1,-243.8,73,Advanced
236,4,10,10,0,0.98,22.59,3,2,0,63.18,183.5,-214.0,114,Intermediate
307,2,22,1,21,0.05,56.89,6,0,0,32.73,-235.7,429.9,49,Beginner
221,1,17,14,3,0.798,16.32,6,3,1,61.44,130.1,-218.7,31,Intermediate
445,3,13,11,2,0.857,27.32,3,1,0,54.15,4.7,-304.2,103,Intermediate
417,5,11,4,7,0.345,51.75,4,1,0,38.95,15.0,188.8,44,Beginner
455,3,19,18,1,0.948,27.04,6,2,1,61.83,81.9,-334.6,106,Intermediate
253,1,22,22,0,0.98,41.09,7,7,3,88.54,368.0,-341.5,105,Advanced
396,2,10,8,2,0.839,28.54,3,4,1,98.0,578.8,-256.6,105,Advanced
180,4,18,10,8,0.538,36.07,5,3,0,60.48,203.5,199.0,119,Beginner
231,2,19,14,5,0.758,33.12,6,7,5,98.0,719.7,143.8,59,Advanced
381,2,11,11,0,0.98,16.18,4,3,3,98.0,802.6,43.6,148,Advanced
41,2,28,11,17,0.407,45.3,10,7,2,73.96,282.1,416.5,129,Beginner
356,1,14,13,1,0.935,16.38,5,5,1,98.0,540.9,-390.3,70,Advanced
8,4,12,1,11,0.05,59.48,3,0,0,56.52,1.7,522.0,8,Beginner
291,2,12,1,11,0.069,54.28,3,0,0,60.35,-33.3,401.9,7,Beginner
239,2,20,3,17,0.136,67.14,5,2,0,37.95,-195.7,503.0,71,Beginner
235,2,24,14,10,0.572,52.5,7,8,6,98.0,619.9,595.1,5,Intermediate
248,4,15,11,4,0.729,26.97,4,5,1,62.08,140.3,75.5,143,Intermediate
246,5,26,19,7,0.736,39.43,7,3,0,43.82,-59.6,-249.8,64,Beginner
204,4,15,15,0,0.98,7.47,4,5,4,98.0,967.8,91.1,63,Advanced
226,3,13,11,2,0.816,25.17,4,5,2,98.0,680.8,-392.9,79,Advanced
285,4,23,6,17,0.249,40.0,7,4,0,48.87,-100.9,50.8,148,Beginner
382,2,26,23,3,0.867,24.83,9,9,7,98.0,827.3,-224.7,90,Advanced
277,5,25,17,8,0.689,34.16,6,0,2,20.0,-270.4,-363.0,107,Beginner
322,4,21,17,4,0.791,42.85,7,7,5,98.0,775.8,448.5,84,Advanced
419,5,28,4,24,0.128,60.08,6,3,1,42.16,-75.8,442.4,62,Beginner
495,2,27,26,1,0.98,22.4,8,8,6,98.0,742.8,49.2,14,Advanced
55,1,15,13,2,0.863,20.99,5,4,1,84.32,415.9,124.8,103,Advanced
357,4,23,22,1,0.942,25.71,8,8,5,98.0,512.3,28.2,75,Advanced
113,2,11,8,3,0.743,35.28,4,3,3,98.0,680.5,429.5,143,Advanced
99,2,11,9,2,0.831,23.35,4,3,2,67.22,236.3,14.7,21,Intermediate
397,4,19,16,3,0.823,39.05,6,7,5,94.74,424.1,121.2,128,Advanced
35,3,24,24,0,0.98,41.44,8,7,8,98.0,795.0,160.9,101,Advanced
424,4,22,22,0,0.98,35.72,7,7,2,92.88,421.7,51.8,30,Advanced
386,2,13,7,6,0.538,56.5,4,5,2,98.0,544.2,507.3,78,Intermediate
498,1,25,6,19,0.233,57.04,6,6,1,53.82,162.0,486.5,123,Beginner
334,3,22,9,13,0.423,42.41,7,1,0,50.71,-53.3,15.5,106,Beginner
437,5,25,24,1,0.955,31.03,8,8,6,92.91,475.7,81.5,35,Advanced
60,3,22,19,3,0.865,39.01,7,7,4,98.0,525.8,13.6,104,Advanced
445,5,28,6,22,0.223,37.23,7,4,0,65.85,4.7,183.0,15,Beginner
81,5,17,1,16,0.073,65.11,6,3,1,61.68,229.0,584.7,21,Beginner
158,5,10,4,6,0.44,42.03,3,3,1,85.87,311.4,427.8,61,Intermediate
65,3,22,9,13,0.387,44.24,4,1,1,65.98,69.6,136.5,10,Beginner
201,2,30,29,1,0.98,14.86,10,10,7,98.0,742.1,57.0,89,Advanced
375,5,12,1,11,0.093,38.39,3,0,1,23.44,-212.2,186.7,28,Beginner
135,3,30,25,5,0.836,17.64,9,1,2,42.32,-47.3,-354.5,47,Intermediate
412,2,26,15,11,0.595,36.5,9,8,2,73.27,287.8,147.9,89,Intermediate
304,3,10,3,7,0.26,56.94,3,3,1,98.0,474.9,554.8,128,Intermediate
315,4,21,11,10,0.53,49.65,5,2,1,61.31,41.7,9.4,22,Beginner
470,2,16,15,1,0.937,24.26,5,6,4,98.0,833.4,-386.8,49,Advanced
216,5,23,1,22,0.05,62.31,7,5,0,61.43,40.0,466.4,65,Beginner
173,2,26,2,24,0.067,61.54,9,4,1,63.07,18.6,551.8,19,Beginner
498,2,17,17,0,0.98,30.0,5,5,0,69.65,162.0,-299.7,30,Intermediate
279,1,20,9,11,0.452,43.53,7,3,1,61.64,74.4,189.7,75,Beginner
308,5,10,8,2,0.813,36.39,3,2,0,73.66,284.2,35.1,59,Intermediate
149,5,10,1,9,0.058,54.15,2,0,0,20.0,-232.5,583.3,96,Beginner
108,2,25,14,11,0.551,15.84,5,0,1,20.0,-375.5,-376.5,131,Beginner
85,3,17,17,0,0.972,27.82,6,6,4,98.0,594.5,-267.8,42,Advanced
112,4,28,26,2,0.929,19.0,10,9,4,98.0,501.9,156.2,26,Advanced
98,4,22,21,1,0.974,34.08,7,7,3,98.0,486.2,-270.5,135,Advanced
374,4,18,16,2,0.914,25.94,5,6,3,95.91,503.0,115.1,53,Advanced
29,2,28,1,27,0.05,49.33,9,5,0,51.92,-22.3,449.2,10,Beginner
315,1,11,10,1,0.941,44.48,2,2,0,65.94,41.7,-365.1,138,Intermediate
475,5,27,9,18,0.34,34.26,9,3,1,58.67,33.4,37.1,90,Beginner
383,5,11,1,10,0.072,58.06,2,0,0,35.81,-249.3,526.6,146,Beginner
202,5,29,12,17,0.425,38.77,9,3,2,70.38,95.9,49.4,127,Beginner
30,1,21,15,6,0.725,38.96,7,5,1,66.32,260.9,111.5,95,Intermediate
418,4,19,17,2,0.885,35.03,6,7,6,98.0,1167.9,61.6,122,Advanced
2,2,23,23,0,0.98,15.76,8,4,0,56.2,112.6,-364.3,21,Intermediate
341,2,26,25,1,0.96,28.65,9,4,0,66.46,253.2,-376.3,98,Intermediate
336,3,15,6,9,0.425,36.08,5,1,0,52.88,51.7,106.5,25,Beginner
96,2,12,9,3,0.772,28.88,4,4,2,98.0,372.3,190.3,7,Advanced
370,3,30,25,5,0.831,26.35,9,3,1,54.59,89.4,-270.9,124,Intermediate
88,3,20,20,0,0.98,12.22,7,6,1,65.3,293.7,-237.6,13,Intermediate
113,5,16,14,2,0.875,48.1,5,5,3,98.0,680.5,413.1,3,Advanced
406,5,29,27,2,0.915,22.87,10,10,7,98.0,679.3,-276.8,73,Advanced
490,4,10,0,10,0.05,53.25,1,0,0,20.0,-500.0,442.5,56,Beginner
133,5,27,25,2,0.924,25.39,9,9,7,96.64,629.9,41.7,142,Advanced
461,3,10,9,1,0.942,23.74,3,4,0,98.0,592.8,0.3,103,Advanced
457,1,23,20,3,0.874,32.88,8,8,5,98.0,556.4,-368.8,12,Advanced
385,5,10,9,1,0.855,18.37,3,2,0,53.78,-24.6,-381.7,23,Intermediate
71,2,13,8,5,0.625,31.99,4,3,0,71.76,253.3,133.1,128,Intermediate
150,3,16,1,15,0.05,59.13,3,0,0,55.51,3.2,558.5,120,Beginner
339,2,13,12,1,0.936,17.44,4,4,1,93.86,365.4,-295.3,122,Advanced
500,5,10,8,2,0.798,33.37,3,3,0,75.55,318.1,114.3,41,Intermediate
408,2,24,20,4,0.832,23.67,8,8,2,81.33,323.0,47.8,144,Intermediate
211,4,25,24,1,0.978,15.07,8,8,3,78.24,330.4,-270.2,73,Advanced
118,4,16,15,1,0.967,32.19,5,6,4,98.0,754.7,102.9,23,Advanced
481,3,24,22,2,0.936,35.73,8,7,4,94.12,490.2,-303.8,132,Advanced
139,3,16,14,2,0.898,30.07,5,5,4,79.1,388.1,86.7,16,Advanced
172,1,14,11,3,0.758,24.18,5,4,3,98.0,529.1,-350.3,19,Advanced
483,5,27,2,25,0.091,45.92,6,4,0,43.37,-155.1,196.9,57,Beginner
281,2,21,16,5,0.755,24.09,7,2,0,51.94,-21.4,-256.5,124,Intermediate
133,2,10,10,0,0.958,34.79,3,4,2,98.0,629.9,48.5,78,Advanced
3,2,24,19,5,0.804,33.77,8,5,4,98.0,480.7,182.1,23,Advanced
215,2,18,2,16,0.098,40.56,5,1,1,45.09,-52.5,425.5,129,Beginner
494,4,11,4,7,0.352,50.94,4,0,0,47.7,24.8,170.7,78,Beginner
217,3,15,1,14,0.05,62.49,5,3,0,57.62,145.8,465.3,139,Beginner
350,5,16,15,1,0.966,29.11,5,5,4,82.58,452.7,-234.9,91,Advanced
127,5,10,9,1,0.856,12.58,3,3,3,98.0,692.0,196.8,49,Advanced
388,2,25,21,4,0.826,27.71,5,2,0,42.48,-48.7,-281.6,19,Intermediate
388,5,14,3,11,0.191,50.12,5,1,1,31.49,-48.7,168.0,124,Beginner
305,4,13,10,3,0.768,33.28,4,4,2,96.62,367.4,98.9,16,Advanced
386,5,13,6,7,0.467,49.81,4,5,1,98.0,544.2,483.6,126,Intermediate
290,1,25,10,15,0.406,47.51,7,3,0,70.66,129.2,190.5,113,Beginner
190,3,20,17,3,0.866,29.77,7,7,6,98.0,612.2,109.8,62,Advanced
369,4,27,23,4,0.846,33.33,9,5,1,68.87,252.2,-384.3,87,Intermediate
418,2,19,18,1,0.963,26.03,6,7,6,98.0,1167.9,-299.9,69,Advanced
421,4,24,11,13,0.466,52.04,8,6,4,94.53,403.0,475.1,7,Intermediate
107,4,19,17,2,0.913,32.31,6,1,0,59.75,119.9,-235.7,133,Intermediate
339,1,22,19,3,0.85,22.11,7,5,1,97.05,365.4,-307.4,114,Advanced
3,5,28,9,19,0.331,49.03,10,6,4,98.0,480.7,595.5,132,Intermediate
286,5,22,2,20,0.098,58.58,6,2,0,40.46,-140.6,498.7,88,Beginner
286,2,20,4,16,0.212,44.87,5,2,0,27.06,-140.6,77.8,145,Beginner
182,1,28,27,1,0.973,37.08,10,9,7,98.0,689.9,162.9,10,Advanced
498,1,23,3,20,0.134,61.11,8,6,0,75.79,162.0,444.3,92,Beginner
442,1,29,27,2,0.923,24.42,10,6,2,61.74,292.5,-243.9,137,Intermediate
20,1,23,8,15,0.349,36.92,8,3,0,51.05,17.8,92.1,74,Beginner
105,2,24,5,19,0.219,35.18,3,1,0,25.8,-253.7,14.1,71,Beginner
104,4,20,8,12,0.392,55.44,7,6,2,86.08,399.9,511.4,125,Intermediate
449,4,27,2,25,0.066,43.46,7,4,0,54.85,51.3,423.9,54,Beginner
260,3,16,11,5,0.657,35.63,4,4,0,73.08,197.1,123.9,13,Intermediate
365,4,21,17,4,0.804,45.68,6,5,2,51.27,59.7,-329.3,41,Intermediate
405,1,28,15,13,0.544,27.23,9,7,0,77.4,203.5,164.6,131,Intermediate
384,5,14,12,2,0.855,26.0,5,5,3,98.0,998.2,-346.1,46,Advanced
45,1,19,8,11,0.412,53.34,6,7,1,98.0,494.6,500.9,33,Intermediate
71,2,10,8,2,0.844,28.63,3,2,1,68.72,253.3,-224.3,66,Intermediate
198,4,21,16,5,0.766,20.62,5,3,0,45.57,-37.1,-291.3,71,Intermediate
170,1,17,2,15,0.138,59.29,4,5,0,71.52,46.3,439.4,142,Beginner
374,3,21,18,3,0.853,29.46,7,7,4,94.24,503.0,190.1,103,Advanced
79,5,14,12,2,0.829,33.42,5,5,3,98.0,817.9,487.8,118,Advanced
186,2,27,21,6,0.789,34.25,8,2,1,31.37,-45.9,-287.8,5,Beginner
119,4,30,16,14,0.532,50.67,10,10,6,98.0,590.1,462.4,129,Intermediate
95,4,21,21,0,0.98,18.13,7,7,4,85.07,394.1,-390.1,59,Advanced
87,1,22,17,5,0.793,21.09,7,6,0,89.93,323.4,-362.9,15,Intermediate
98,1,19,15,4,0.792,29.63,6,5,4,98.0,486.2,195.7,44,Advanced
283,1,16,15,1,0.944,13.39,5,6,3,98.0,802.4,-336.0,98,Advanced
206,1,19,3,16,0.158,45.58,3,0,2,20.0,-319.3,15.2,11,Beginner
218,3,20,15,5,0.756,34.3,6,1,0,31.7,-178.6,-359.2,113,Beginner
240,2,26,25,1,0.947,22.57,9,8,3,76.61,292.4,-387.5,26,Advanced
371,3,24,4,20,0.152,60.8,4,0,0,47.34,-188.7,568.5,127,Beginner
431,2,16,15,1,0.927,28.65,4,2,0,26.37,-146.7,-373.1,24,Intermediate
264,2,22,12,10,0.542,40.52,7,7,1,67.53,216.0,187.3,133,Intermediate
322,1,29,24,5,0.818,35.44,10,10,8,98.0,775.8,506.3,113,Advanced
370,4,18,16,2,0.91,28.83,4,3,0,63.53,89.4,-338.7,30,Intermediate
346,1,27,3,24,0.112,48.95,9,8,1,62.62,217.4,512.9,61,Beginner
68,5,19,19,0,0.976,29.67,6,7,2,98.0,491.5,-279.1,13,Advanced
492,1,12,12,0,0.98,19.61,4,4,4,98.0,676.5,61.8,7,Advanced
83,5,13,10,3,0.776,15.8,4,5,3,98.0,574.7,-384.6,54,Advanced
206,4,16,1,15,0.05,60.36,2,1,0,21.77,-319.3,556.0,34,Beginner
327,5,22,15,7,0.664,36.31,7,3,1,67.51,176.7,135.2,116,Intermediate
202,5,29,15,14,0.532,36.88,9,4,1,60.56,95.9,92.6,109,Beginner
122,3,18,6,12,0.354,47.7,6,6,3,88.86,381.9,508.6,45,Intermediate
462,1,15,13,2,0.838,26.32,5,4,0,79.76,256.0,-313.2,34,Intermediate
36,4,23,2,21,0.099,60.98,7,4,1,41.98,-14.4,508.7,133,Beginner
123,4,16,2,14,0.121,69.42,4,1,0,20.0,-292.9,575.9,66,Beginner
497,5,19,4,15,0.217,56.94,6,3,0,82.3,257.3,494.4,98,Beginner
365,2,14,1,13,0.077,49.64,4,1,0,55.95,59.7,401.3,99,Beginner
44,5,16,5,11,0.313,41.88,5,4,2,58.88,249.3,411.3,104,Beginner
378,5,11,8,3,0.729,16.86,2,1,0,40.26,-59.4,-302.1,145,Beginner
485,4,21,1,20,0.05,62.1,4,2,0,64.86,26.2,535.6,106,Beginner
49,2,20,14,6,0.692,52.92,7,7,2,98.0,577.2,480.4,10,Intermediate
208,2,13,4,9,0.327,37.99,3,1,0,45.95,2.0,192.4,61,Beginner
235,1,25,22,3,0.898,26.69,8,9,5,98.0,619.9,-253.1,34,Advanced
66,5,14,11,3,0.768,41.61,5,5,4,98.0,762.0,460.8,37,Advanced
101,3,23,20,3,0.871,30.24,8,4,0,56.33,156.4,-300.0,34,Intermediate
87,2,12,9,3,0.755,39.64,4,4,1,85.77,323.4,140.6,128,Intermediate
93,1,10,8,2,0.799,13.34,3,3,1,93.83,434.3,87.2,133,Advanced
202,3,12,11,1,0.957,33.61,3,2,1,56.68,95.9,-230.2,31,Intermediate
232,1,20,6,14,0.307,55.81,6,7,1,84.16,402.6,518.4,83,Beginner
119,5,13,13,0,0.976,21.18,4,5,4,98.0,590.1,-284.5,68,Advanced
145,2,16,1,15,0.05,57.4,4,2,0,44.36,0.0,566.4,113,Beginner
97,3,21,4,17,0.189,55.6,5,5,1,59.77,153.8,458.3,130,Beginner
399,4,23,8,15,0.354,39.67,7,4,0,53.12,50.6,192.0,69,Beginner
106,4,26,2,24,0.076,48.23,9,7,0,70.93,217.5,465.1,63,Beginner
454,1,18,16,2,0.902,19.95,5,6,1,98.0,492.6,-319.3,71,Advanced
270,1,12,2,10,0.136,52.23,4,3,2,84.47,270.3,575.8,75,Beginner
402,2,30,2,28,0.05,70.56,10,5,1,63.22,63.8,572.8,147,Beginner
319,4,26,25,1,0.98,25.63,9,5,1,78.18,87.4,-364.8,20,Intermediate
134,5,27,16,11,0.587,66.4,9,9,6,98.0,661.7,570.0,25,Intermediate
301,5,29,27,2,0.941,35.55,10,9,4,98.0,563.8,199.5,59,Advanced
138,2,24,19,5,0.805,37.16,7,6,2,81.03,351.9,140.6,60,Intermediate
60,4,30,16,14,0.532,42.28,10,8,4,98.0,525.8,498.0,74,Intermediate
128,1,20,17,3,0.835,29.28,7,7,0,81.89,304.9,82.6,149,Intermediate
138,1,21,15,6,0.73,29.79,7,5,4,68.96,351.9,67.3,88,Intermediate
68,3,22,21,1,0.946,20.44,7,8,4,98.0,491.5,-329.7,40,Advanced
12,1,20,7,13,0.357,35.92,7,2,1,59.0,68.6,130.9,40,Beginner
472,1,19,16,3,0.818,48.6,6,7,5,98.0,799.3,529.1,17,Advanced
257,5,16,15,1,0.917,27.98,4,6,3,94.27,500.6,-228.0,3,Advanced
202,5,26,16,10,0.6,22.9,8,2,1,62.21,95.9,28.2,45,Intermediate
465,4,16,15,1,0.926,27.34,5,3,0,58.29,104.5,-331.9,106,Intermediate
113,2,29,21,8,0.724,51.26,9,10,6,98.0,680.5,521.3,126,Advanced
202,1,25,12,13,0.468,34.12,6,7,0,62.33,95.9,127.1,105,Beginner
424,1,30,28,2,0.946,21.87,9,7,5,93.39,421.7,29.1,150,Advanced
317,3,23,17,6,0.759,29.84,8,3,0,67.39,89.9,-207.6,38,Intermediate
200,5,22,16,6,0.741,13.11,7,4,1,70.52,203.1,51.7,94,Intermediate
128,3,17,4,13,0.236,50.52,6,5,2,85.32,304.9,418.8,116,Beginner
18,5,24,1,23,0.05,57.15,7,2,1,29.67,-106.7,186.3,149,Beginner
43,5,22,22,0,0.98,12.2,7,8,5,98.0,663.3,155.8,44,Advanced
81,4,18,1,17,0.054,65.77,5,3,1,66.68,229.0,576.1,27,Beginner
394,1,11,8,3,0.735,34.32,3,2,1,84.49,272.6,66.0,147,Intermediate
320,2,10,4,6,0.397,23.21,3,3,0,56.28,41.8,22.3,95,Beginner
217,2,14,13,1,0.898,28.9,4,2,1,65.67,145.8,-304.4,118,Intermediate
392,3,24,23,1,0.964,31.91,8,6,4,88.0,319.2,-298.5,89,Advanced
81,4,29,7,22,0.229,45.92,9,5,2,55.78,229.0,456.7,22,Beginner
106,5,29,1,28,0.05,54.91,10,7,3,67.16,217.5,570.0,20,Beginner
197,5,21,1,20,0.05,56.53,7,3,1,51.89,-40.8,440.2,48,Beginner
459,3,28,3,25,0.096,67.73,9,7,0,78.11,127.3,575.8,93,Beginner
308,5,10,9,1,0.852,23.24,3,3,0,78.22,284.2,1.8,144,Intermediate
426,5,28,24,4,0.863,26.33,8,5,0,35.17,46.7,-260.7,81,Intermediate
125,1,30,29,1,0.98,20.53,10,10,10,98.0,931.9,8.0,79,Advanced
425,4,18,1,17,0.05,59.53,2,1,0,20.0,-303.1,521.7,114,Beginner
37,3,10,3,7,0.272,66.68,3,4,0,90.4,315.2,585.4,104,Beginner
114,5,24,22,2,0.925,32.71,8,8,6,98.0,697.0,199.8,125,Advanced
262,5,10,1,9,0.099,54.14,1,0,0,20.0,-500.0,444.1,46,Beginner
26,1,23,5,18,0.203,53.67,8,6,0,69.71,120.0,418.2,34,Beginner
430,4,16,1,15,0.05,53.63,1,1,0,20.0,-422.8,518.0,102,Beginner
434,5,21,7,14,0.324,48.05,7,7,3,81.3,368.9,522.2,17,Beginner
271,4,29,17,12,0.603,45.01,10,6,2,84.21,284.5,178.6,117,Intermediate
153,5,13,5,8,0.405,44.89,0,2,0,20.0,-324.1,-307.5,139,Beginner
50,4,10,9,1,0.92,15.19,2,4,3,98.0,913.2,80.9,99,Advanced
310,4,22,17,5,0.757,32.65,6,4,0,34.83,-109.3,-296.2,112,Beginner
269,5,24,1,23,0.05,64.56,8,5,0,68.28,207.6,539.1,81,Beginner
380,5,16,10,6,0.656,25.39,4,1,2,78.77,215.1,104.4,55,Intermediate
302,1,13,5,8,0.378,38.08,2,2,1,46.62,109.0,184.6,34,Beginner
65,4,24,15,9,0.615,29.6,7,4,0,65.79,69.6,40.0,81,Beginner
61,2,24,22,2,0.906,40.4,8,6,7,98.0,706.5,62.6,136,Advanced
391,3,29,26,3,0.882,45.39,10,9,2,88.51,416.3,177.1,124,Advanced
80,4,28,27,1,0.977,18.45,10,8,3,95.64,454.7,-338.8,56,Advanced
470,4,25,21,4,0.85,34.92,8,8,7,98.0,833.4,528.2,25,Advanced
53,1,10,7,3,0.7,36.68,3,2,0,45.5,85.6,7.5,149,Beginner
365,5,15,9,6,0.6,40.36,4,1,0,48.92,59.7,83.8,1,Beginner
488,4,23,22,1,0.935,33.61,8,8,5,91.53,566.9,-239.9,28,Advanced
221,4,19,10,9,0.518,27.17,5,4,1,52.19,130.1,81.3,82,Beginner
29,4,11,1,10,0.08,67.09,3,0,0,34.79,-22.3,597.9,126,Beginner
439,3,21,2,19,0.082,51.49,7,5,0,84.73,249.4,511.0,14,Beginner
94,2,25,21,4,0.859,29.26,8,9,1,83.66,439.4,-313.2,37,Intermediate
264,3,25,5,20,0.212,59.25,6,7,0,71.27,216.0,561.9,145,Beginner
493,2,29,5,24,0.187,67.91,10,3,0,71.9,129.6,435.6,11,Beginner
373,5,13,12,1,0.89,28.03,4,5,3,98.0,475.9,-387.5,31,Advanced
24,1,30,29,1,0.98,22.7,10,5,5,73.12,254.8,-386.9,6,Advanced
411,1,21,18,3,0.834,26.21,7,5,0,70.84,231.7,-220.4,111,Intermediate
81,4,16,5,11,0.282,52.09,4,2,0,74.34,229.0,430.9,50,Beginner
375,4,28,15,13,0.541,23.17,8,2,0,45.68,-212.2,-280.6,107,Beginner
311,3,12,12,0,0.98,41.82,4,4,0,97.47,441.6,69.9,3,Advanced
144,3,10,3,7,0.312,65.98,3,4,2,98.0,437.3,545.1,25,Intermediate
212,1,25,1,24,0.05,58.16,6,5,0,64.62,-35.2,522.8,18,Beginner
59,5,25,20,5,0.801,36.22,7,8,6,98.0,615.3,172.0,4,Advanced
494,5,11,3,8,0.231,70.14,3,0,0,61.66,24.8,437.4,2,Beginner
120,2,28,23,5,0.806,35.37,7,5,0,50.58,-32.5,-333.3,35,Intermediate
155,1,27,4,23,0.143,53.66,8,4,0,62.39,86.9,451.0,129,Beginner
252,3,26,25,1,0.95,24.28,9,9,2,71.66,293.7,-372.0,82,Intermediate
337,2,18,16,2,0.911,12.88,6,6,3,81.0,400.3,-258.8,114,Advanced
253,1,29,2,27,0.085,62.93,10,7,1,82.7,368.0,567.0,19,Beginner
253,1,12,11,1,0.934,33.6,4,4,0,93.85,368.0,-341.6,135,Advanced
292,4,26,24,2,0.931,33.65,9,4,2,74.62,179.5,-332.6,142,Intermediate
429,2,27,18,9,0.668,41.62,9,7,2,89.17,285.1,181.0,90,Intermediate
198,4,20,19,1,0.933,30.38,6,1,0,46.21,-37.1,-259.5,118,Intermediate
417,2,17,16,1,0.915,19.37,6,1,0,55.8,15.0,-314.4,62,Intermediate
394,4,20,18,2,0.876,30.06,6,4,2,81.6,272.6,14.4,34,Intermediate
481,2,11,6,5,0.554,42.52,4,3,1,98.0,490.2,437.3,132,Intermediate
457,3,10,6,4,0.6,47.77,3,3,1,98.0,556.4,415.8,17,Intermediate
400,4,17,12,5,0.733,23.11,5,1,1,31.76,-63.6,-256.7,59,Beginner
124,2,10,8,2,0.784,34.42,3,2,1,87.86,390.8,109.2,11,Intermediate
388,5,23,1,22,0.063,64.47,7,1,1,44.3,-48.7,411.3,46,Beginner
369,4,23,21,2,0.911,27.63,8,6,1,84.29,252.2,-242.7,123,Intermediate
145,2,27,19,8,0.721,29.22,7,1,0,59.87,0.0,-285.5,112,Intermediate
339,5,15,15,0,0.98,31.29,5,5,2,87.71,365.4,-367.0,133,Advanced
127,3,27,25,2,0.94,41.2,9,8,8,98.0,692.0,111.6,123,Advanced
262,4,16,3,13,0.194,37.34,0,0,0,20.0,-500.0,-277.1,79,Beginner
399,2,21,1,20,0.05,57.95,6,5,1,63.33,50.6,409.5,145,Beginner
95,1,26,8,18,0.316,63.87,9,7,3,88.61,394.1,502.2,85,Intermediate
169,3,17,8,9,0.466,37.21,0,1,0,20.0,-307.0,-325.5,98,Beginner
398,3,12,9,3,0.777,17.83,4,4,3,93.55,469.5,152.7,64,Advanced
227,4,27,26,1,0.95,20.1,9,1,0,72.86,110.7,-362.4,45,Intermediate
481,4,15,14,1,0.917,30.16,5,4,1,96.91,490.2,-369.0,120,Advanced
4,4,14,7,7,0.467,51.19,5,4,2,95.84,495.7,555.8,138,Intermediate
361,3,24,22,2,0.925,39.63,7,8,6,98.0,767.8,132.7,132,Advanced
408,1,21,6,15,0.272,67.78,7,6,2,79.19,323.0,500.9,111,Beginner
459,3,10,5,5,0.537,32.02,2,1,0,72.28,127.3,105.9,48,Beginner
79,5,29,28,1,0.977,17.67,9,10,6,98.0,817.9,-250.1,124,Advanced
493,5,20,10,10,0.49,32.96,7,4,0,63.01,129.6,95.9,136,Beginner
197,1,15,13,2,0.878,24.4,4,1,0,50.24,-40.8,-298.2,69,Intermediate
177,5,11,8,3,0.707,55.38,2,3,3,98.0,711.2,481.3,37,Advanced
178,1,24,4,20,0.172,52.39,8,6,4,82.21,313.4,590.7,99,Beginner
320,1,25,5,20,0.206,48.88,7,4,1,47.16,41.8,197.3,34,Beginner
330,1,25,24,1,0.942,39.66,8,9,8,98.0,1040.4,144.1,147,Advanced
237,3,23,23,0,0.98,35.41,8,8,3,98.0,548.7,121.7,128,Advanced
36,1,28,2,26,0.089,63.58,7,3,0,51.71,-14.4,555.0,99,Beginner
494,4,22,22,0,0.98,24.42,7,2,1,38.14,24.8,-384.6,79,Intermediate
112,3,15,14,1,0.929,37.84,5,5,4,96.69,501.9,-261.4,27,Advanced
47,5,14,14,0,0.98,23.18,5,4,3,92.08,479.8,-233.0,8,Advanced
299,2,18,16,2,0.902,32.41,6,4,2,98.0,555.9,24.9,3,Advanced
207,2,25,23,2,0.918,24.67,8,9,4,98.0,636.0,25.2,16,Advanced
308,3,10,10,0,0.958,12.03,3,2,2,74.73,284.2,-222.7,64,Advanced
438,1,16,16,0,0.98,28.72,5,6,5,98.0,592.2,151.2,44,Advanced
49,3,19,17,2,0.912,25.4,6,5,3,98.0,577.2,45.5,53,Advanced
143,3,21,21,0,0.98,23.9,7,6,3,92.03,342.8,-255.8,27,Advanced
259,4,13,4,9,0.33,47.46,4,3,1,85.27,313.3,449.4,109,Beginner
394,3,11,9,2,0.822,33.19,3,2,0,86.11,272.6,33.7,150,Intermediate
301,1,29,25,4,0.859,35.58,10,7,6,98.0,563.8,141.8,1,Advanced
192,2,12,7,5,0.605,31.71,4,4,1,54.1,185.8,92.1,108,Intermediate
306,1,11,10,1,0.935,22.84,4,3,0,67.93,131.9,-352.3,134,Intermediate
490,5,14,1,13,0.074,49.54,1,1,1,20.0,-500.0,451.3,66,Beginner
241,3,17,1,16,0.06,44.34,2,0,0,20.0,-276.9,75.8,86,Beginner
442,2,14,10,4,0.703,39.43,4,2,1,76.69,292.5,58.9,122,Intermediate
390,2,27,1,26,0.05,67.46,9,8,0,77.62,217.7,526.2,96,Beginner
